,news_headline,news_article,news_category
442,Ask high command: K'taka CM to BJP MLAs discontent over cabinet expansion,"Karnataka CM BS Yediyurappa on Thursday said that BJP leaders, who are airing their discontent about missing out on a cabinet berth, to take up the matter with the national leadership. Earlier, some BJP leaders had accused the CM of including only those in his cabinet, who had ""blackmailed"" him or were in his inner circle.",politics
443,Will withdraw Republic Day procession if SC orders: Farmer leader,"National spokesperson of Bhartiya Kisan Union (BKU) Rakesh Tikait on Friday said, ""If the Supreme Court will order, farmers would not hold the proposed parade on Republic Day."" He added, ""We would conduct the rally on some different day."" Earlier, BKU had said that the farmers will take out a procession from Red Fort to India Gate on Republic Day. ",politics
444,Cong called Jallikattu cruel: BJP leader on Rahul's TN visit for event,"Commenting on Congress leader Rahul Gandhi's visit to Madurai, BJP leader CT Ravi said that Congress in 2011 wanted to ban Jallikattu, and today he is in Tamil Nadu to watch Jallikattu. ""Your Govt in 2011 labelled Jallikattu as cruel & barbaric,"" Ravi said. Gandhi had said he will witness Jallikattu to lend 'moral support' to protesting farmers in Delhi.",politics
445,"Uddhav, Aaditya take part in Shiv Sena’s planning for 2022 BMC polls","Shiv Sena President and Maharashtra CM Uddhav Thackeray and Aadtiya Thackeray took part in the party's strategic planning for the 2022 Brihanmumbai Municipal Corporation (BMC) election, according to party functionaries. The CM has already asked the Mumbai legislators to start ground work in ward levels, a party functionary said. He is reportedly expected to convene a meeting of senior leaders.",politics
446,Shiv Sena-led coalition govt not affected by allegations: Sanjay Raut,"Shiv Sena MP Sanjay Raut has said that the Shiv Sena-led coalition government is too strong to be affected by allegations levelled by the Opposition against the Maha Vikas Aghadi leaders. ""As soon as something happens, [Opposition starts] demanding resignations...We too will have to demand the resignation of Prime Minister Narendra Modi every day over farmers' agitation,"" Raut said.",politics
447,"Mahesh Manjrekar slaps & abuses a person in road rage incident, video surfaces","A non-cognizable offence has been registered against actor Mahesh Manjrekar for allegedly slapping and abusing a person in an incident of road rage in Pune. The incident took place on January 15. The offence has been registered at the Yavat Police Station in Pune. A video of the incident has also surfaced online.


",entertainment
448,Bigg Boss 14's talent manager Pista Dhakad dies in road accident aged 24,"Pista Dhakad, who worked as a talent manager in Bigg Boss 14, has died in a road accident. A vanity van ran over Dhakad after the 24-year-old's bike slipped and she fell on the road, according to SpotboyE. Actress Yuvika Chaudhary took to Instagram and wrote, ""Why u left us so early...still in a shock. Can't believe I'm writing this.""",entertainment
449,"Author sends notice to Kangana for copyright violation, says 'suffered mental anguish'","Author Ashish Kaul, who accused Kangana Ranaut of violating copyrights and alleged her film 'Manikarnika Returns: The Legend of Didda' is based on his book, sent her a legal notice, said Times of India. He complained that following his claims, Kangana's fans abused him on social media, causing him ""extreme mental anguish"". Kaul has given Kangana 72 hours to reply.
",entertainment
450,"Actress criticised as old tweet of condom on Shivling goes viral, complaint filed","Bengali actress Saayoni Ghosh has come under criticism after a tweet, dating back to 2015, re-surfaced on Twitter. The actress had allegedly tweeted a picture wherein a female character was seen putting condom over the sacred Hindu symbol of a Shivling and written, ""Gods [couldn't] have been more useful.""  Former Meghalaya Governor Tathagata Roy has filed a complaint against her.",entertainment
451,'Fukrey Returns' actor Olanokiotan Gbolabo Lucas passes away,"Actor Olanokiotan Gbolabo Lucas, who played the role of Bobby in 2017 film 'Fukrey Returns', has passed away. Sharing a picture of the actor on Twitter, Farhan Akhtar wrote, ""A dear cast member Olanokiotan Gbolabo Lucas...has passed away. Deepest condolences to his family. You will be missed.. RIP."" ""You will be missed,"" filmmaker Ritesh Sidhwani tweeted.",entertainment
452,Rapper Dr Dre released from hospital after brain aneurysm treatment,"American rapper Dr Dre was released from Cedars-Sinai Medical Center in Los Angeles, where he was admitted to receive treatment for a possible brain aneurysm, on Friday. Confirming the news, rapper Ice-T tweeted, ""Just FaceTimed with Dr Dre. He just made it home. Safe and looking good."" The rapper was in the ICU from January 5 to 13, TMZ reported.",entertainment
453,Will remember you fondly: Richa on 'Fukrey Returns' actor Lucas' demise,"Mourning the demise of her 'Fukrey Returns' co-star Olanokiotan Gbolabo Lucas, who played Bobby in the 2017 film, Richa Chadha shared behind-the-scene videos of him from the film's shoot. ""Dear Lucas, this is how I will always remember you...fondly. Thank you for being wonderful, for being a sport and for being such a spreader of joy,"" she wrote.",entertainment
454,You still make my heart flutter: Akshay to Twinkle on 20th anniversary,"To mark their 20th wedding anniversary, actor Akshay Kumar posted a picture with his wife Twinkle Khanna on Instagram and wrote, ""The surest I've ever been of a partnership."" He added, ""Twenty years of togetherness and you still make my heart flutter and sometimes even drive me up the wall but then again I wouldn't have it any other way."" ",entertainment
455,I did it for my kids: Ben Affleck on playing Batman in DC films,"Actor Ben Affleck revealed that he played Batman in DC films because he wanted to impress his children. ''I wanted to do it for my kids. I wanted to do something that my son would dig. I wore the suit to my son's birthday party, which was worth every moment of suffering on 'Justice League',"" he told The Hollywood Reporter.",entertainment
456,I enjoy situational comedy shows: Nehha on doing 'Bhabi Ji Ghar...',"Nehha Pendse, who'll be seen in show 'Bhabi Ji Ghar Par Hai', said, ""I'm not a...fan of slapstick comic series instead I enjoy situational comedy shows."" ""That's the reason I took up 'Bhabi Ji Ghar Par Hai' which [is] set in UP,"" she added. ""As I've worked across regions, I always wished to play a UP-based character too,"" said Nehha.",entertainment
457,Things were not working out: Actor Mrunal on taking a break from work,"TV actor Mrunal Jain, who has starred in shows like 'Uttaran' and 'Bandini', has said he decided to take a break because ""things were not working out"". ""I thought something is missing...I worked on my look, craft and tried to study my previous look,"" he added. ""I started working on my diction...I started working more aggressively on it,"" said Mrunal. ",entertainment
